id,timestamp,hostname,vrf,description,ipv4_rt_import,ipv4_rt_export,ipv6_rt_import,ipv6_rt_export,ipv4_max_prefix,ipv4_max_prefix_threshold,ipv6_max_prefix,ipv6_max_prefix_threshold,modified_by_id
45215,"2021-05-18 01:49:32.782538",MKTG3610CIBE001,IPR3061_SUYEN,,['1:3061'],['1:3061'],[],[],8000,80,,,1
45216,"2021-05-18 01:49:32.782613",MKTG3610CIBE001,IPR3077_BINGO,,['1:3077'],['1:3077'],[],[],8000,80,,,1
45217,"2021-05-18 01:49:32.782658",MKTG3610CIBE001,IPR3094_CHINA,,['1:3094'],['1:3094'],[],[],8000,80,,,1
45218,"2021-05-18 01:49:32.782703",MKTG3610CIBE001,IPR3195_STORE,,['1:3195'],['1:3195'],[],[],8000,80,,,1
45219,"2021-05-18 01:49:32.782747",MKTG3610CIBE001,IPR3294_AIR21,,['1:3294'],['1:3294'],[],[],8000,80,,,1
45220,"2021-05-18 01:49:32.782790",MKTG3610CIBE001,IPR3381_LARES,,['1:3381'],['1:3381'],[],[],8000,80,,,1
45221,"2021-05-18 01:49:32.782834",MKTG3610CIBE001,IPR3434_UNION,,['1:3434'],['1:3434'],[],[],8000,80,,,1
45222,"2021-05-18 01:49:32.782878",MKTG3610CIBE001,IPR3450_TANAY,,['1:3450'],['1:3450'],[],[],8000,80,,,1
45223,"2021-05-18 01:49:32.782922",MKTG3610CIBE001,IPR3456_YUSEN,,['1:3456'],['1:3456'],[],[],8000,80,,,1
45224,"2021-05-18 01:49:32.782966",MKTG3610CIBE001,IPR3921_GSIS2,,['1:3921'],['1:3921'],[],[],8000,80,,,1
45225,"2021-05-18 01:49:32.783010",MKTG3610CIBE001,IPR3926_BPI03,,['1:3926'],['1:3926'],[],[],8000,80,,,1
45226,"2021-05-18 01:49:32.783053",MKTG3610CIBE001,IPR40000_ABIS,,"['1:40000', '1:50000']",['1:40000'],[],[],100000,80,,,1
45227,"2021-05-18 01:49:32.783097",MKTG3610CIBE001,IPR40002_SYNC,,"['1:40002', '1:50002']",['1:40002'],[],[],100000,80,,,1
45228,"2021-05-18 01:49:32.783141",MKTG3610CIBE001,IPR5204_CTDCL,,['1:5204'],['1:5204'],[],[],8000,80,,,1
45229,"2021-05-18 01:49:32.783185",MKTG3610CIBE001,IPR5263_SINAG,,['1:5263'],['1:5263'],[],[],8000,80,,,1
45230,"2021-05-18 01:49:32.783230",MKTG3610CIBE001,IPR5270_DMLTB,,['1:5270'],['1:5270'],[],[],8000,80,,,1
45231,"2021-05-18 01:49:32.783274",MKTG3610CIBE001,IPR5283_AMBER,,['1:5283'],['1:5283'],[],[],8000,80,,,1
45232,"2021-05-18 01:49:32.783317",MKTG3610CIBE001,IPR5622_SOUTH,,['1:5622'],['1:5622'],[],[],8000,80,,,1
45233,"2021-05-18 01:49:32.783362",MKTG3610CIBE001,IPR5689_PAXYS,,['1:5689'],['1:5689'],[],[],8000,80,,,1
45234,"2021-05-18 01:49:32.783406",MKTG3610CIBE001,IPR6040_EXTPI,,['1:6040'],['1:6040'],[],[],8000,80,,,1
45235,"2021-05-18 01:49:32.783450",MKTG3610CIBE001,IPR6043_ROXAS,,['1:6043'],['1:6043'],[],[],8000,80,,,1
45236,"2021-05-18 01:49:32.783495",MKTG3610CIBE001,IPR6101_UNION,,['1:6101'],['1:6101'],[],[],8000,80,,,1
45237,"2021-05-18 01:49:32.783539",MKTG3610CIBE001,IPR6111_BIRMO,,['1:6111'],['1:6111'],[],[],8000,80,,,1
45238,"2021-05-18 01:49:32.783583",MKTG3610CIBE001,IPR6170_PEPSI,,['1:6170'],['1:6170'],[],[],8000,80,,,1
45239,"2021-05-18 01:49:32.783628",MKTG3610CIBE001,IPR6209_IEAEI,,['1:6209'],['1:6209'],[],[],8000,80,,,1
45240,"2021-05-18 01:49:32.783673",MKTG3610CIBE001,IPR7114_PAREF,,['1:7114'],['1:7114'],[],[],8000,80,,,1
45241,"2021-05-18 01:49:32.783718",MKTG3610CIBE001,IPR7476_RBCPI,,['1:7476'],['1:7476'],[],[],8000,80,,,1
45242,"2021-05-18 01:49:32.783762",MKTG3610CIBE001,IPR7566_JRSBC,,['1:7566'],['1:7566'],[],[],8000,80,,,1
45243,"2021-05-18 01:49:32.783807",MKTG3610CIBE001,IPR7740_RICOH,,['1:7740'],['1:7740'],[],[],8000,80,,,1
45244,"2021-05-18 01:49:32.783852",MKTG3610CIBE001,IPR8007_EPLDT,,['1:8007'],['1:8007'],[],[],8000,80,,,1
45245,"2021-05-18 01:49:32.783896",MKTG3610CIBE001,IPR30005_IT_DC,,['1:30005'],['1:30005'],[],[],40000,80,,,1
45246,"2021-05-18 01:49:32.783940",MKTG3610CIBE001,IPR3133_ARGENT,,['1:3133'],['1:3133'],[],[],8000,80,,,1
45247,"2021-05-18 01:49:32.783986",MKTG3610CIBE001,IPR3178_CEBU-P,,['1:3178'],['1:3178'],[],[],8000,80,,,1
45248,"2021-05-18 01:49:32.784031",MKTG3610CIBE001,IPR3181_PSBANK,,['1:3181'],['1:3181'],[],[],8000,80,,,1
45249,"2021-05-18 01:49:32.784076",MKTG3610CIBE001,IPR3187_WILCON,,['1:3187'],['1:3187'],[],[],8000,80,,,1
45250,"2021-05-18 01:49:32.784120",MKTG3610CIBE001,IPR3191_NIPPON,,['1:3191'],['1:3191'],[],[],8000,80,,,1
45251,"2021-05-18 01:49:32.784164",MKTG3610CIBE001,IPR3223_SM-SVI,,['1:3223'],['1:3223'],[],[],8000,80,,,1
45252,"2021-05-18 01:49:32.784210",MKTG3610CIBE001,IPR3232_EWBANK,,['1:3232'],['1:3232'],[],[],8000,80,,,1
45253,"2021-05-18 01:49:32.784255",MKTG3610CIBE001,IPR3315_MAPFRE,,['1:3315'],['1:3315'],[],[],8000,80,,,1
45254,"2021-05-18 01:49:32.784301",MKTG3610CIBE001,IPR3326_AUBANK,,['1:3326'],['1:3326'],[],[],8000,80,,,1
45255,"2021-05-18 01:49:32.784345",MKTG3610CIBE001,IPR3382_TOYOTA,,['1:3382'],['1:3382'],[],[],8000,80,,,1
45256,"2021-05-18 01:49:32.784390",MKTG3610CIBE001,IPR3393_VICSAL,,['1:3393'],['1:3393'],[],[],8000,80,,,1
45257,"2021-05-18 01:49:32.784433",MKTG3610CIBE001,IPR3551_GUAGUA,,['1:3551'],['1:3551'],[],[],8000,80,,,1
45258,"2021-05-18 01:49:32.784477",MKTG3610CIBE001,IPR3566_SUPER8,,['1:3566'],['1:3566'],[],[],8000,80,,,1
45259,"2021-05-18 01:49:32.784521",MKTG3610CIBE001,IPR3729_HAMMAD,,['1:3729'],['1:3729'],[],[],8000,80,,,1
45260,"2021-05-18 01:49:32.784564",MKTG3610CIBE001,IPR3796_DEPTAG,,['1:3796'],['1:3796'],[],[],8000,80,,,1
45261,"2021-05-18 01:49:32.784607",MKTG3610CIBE001,IPR3825_GUSINC,,['1:3825'],['1:3825'],[],[],8000,80,,,1
45262,"2021-05-18 01:49:32.784650",MKTG3610CIBE001,IPR3852_PBCOM1,,['1:3852'],['1:3852'],[],[],8000,80,,,1
45263,"2021-05-18 01:49:32.784694",MKTG3610CIBE001,IPR3975_RSTNCC,,['1:3975'],['1:3975'],[],[],8000,80,,,1
45264,"2021-05-18 01:49:32.784737",MKTG3610CIBE001,IPR5205_PAGASA,,['1:5205'],['1:5205'],[],[],8000,80,,,1
45265,"2021-05-18 01:49:32.784781",MKTG3610CIBE001,IPR5244_101RES,,['1:5244'],['1:5244'],[],[],8000,80,,,1
45266,"2021-05-18 01:49:32.784826",MKTG3610CIBE001,IPR5268_INLAND,,['1:5268'],['1:5268'],[],[],8000,80,,,1
45267,"2021-05-18 01:49:32.784870",MKTG3610CIBE001,IPR5345_LUZDEV,,['1:5345'],['1:5345'],[],[],8000,80,,,1
45268,"2021-05-18 01:49:32.784915",MKTG3610CIBE001,IPR5349_CRDMIT,,['1:5349'],['1:5349'],[],[],8000,80,,,1
45269,"2021-05-18 01:49:32.784959",MKTG3610CIBE001,IPR5392_POLYIC,,['1:5392'],['1:5392'],[],[],8000,80,,,1
45270,"2021-05-18 01:49:32.785003",MKTG3610CIBE001,IPR5414_ROYALD,,['1:5414'],['1:5414'],[],[],8000,80,,,1
45271,"2021-05-18 01:49:32.785047",MKTG3610CIBE001,IPR5469_FRESNS,,['1:5469'],['1:5469'],[],[],8000,80,,,1
45272,"2021-05-18 01:49:32.785091",MKTG3610CIBE001,IPR5604_SMBINC,,['1:5604'],['1:5604'],[],[],8000,80,,,1
45273,"2021-05-18 01:49:32.785135",MKTG3610CIBE001,IPR5686_EMSCAI,,['1:5686'],['1:5686'],[],[],8000,80,,,1
45274,"2021-05-18 01:49:32.785178",MKTG3610CIBE001,IPR5713_JEASTL,,['1:5713'],['1:5713'],[],[],8000,80,,,1
45275,"2021-05-18 01:49:32.785221",MKTG3610CIBE001,IPR6045_NBCCTC,,['1:6045'],['1:6045'],[],[],8000,80,,,1
45276,"2021-05-18 01:49:32.785264",MKTG3610CIBE001,IPR6060_LOFALC,,['1:6060'],['1:6060'],[],[],8000,80,,,1
45277,"2021-05-18 01:49:32.785308",MKTG3610CIBE001,IPR6104_IXSFRL,,['1:6104'],['1:6104'],[],[],8000,80,,,1
45278,"2021-05-18 01:49:32.785352",MKTG3610CIBE001,IPR6231_ERAWAN,,['1:6231'],['1:6231'],[],[],8000,80,,,1
45279,"2021-05-18 01:49:32.785395",MKTG3610CIBE001,IPR7008_FLYACE,,['1:7008'],['1:7008'],[],[],8000,80,,,1
45280,"2021-05-18 01:49:32.785439",MKTG3610CIBE001,IPR7290_PAMANA,,['1:7290'],['1:7290'],[],[],8000,80,,,1
45281,"2021-05-18 01:49:32.785484",MKTG3610CIBE001,IPR7481_BUOFTT,,['1:7481'],['1:7481'],[],[],8000,80,,,1
45282,"2021-05-18 01:49:32.785528",MKTG3610CIBE001,IPR7713_LANANG,,['1:7713'],['1:7713'],[],[],8000,80,,,1
45283,"2021-05-18 01:49:32.785572",MKTG3610CIBE001,IPR7910_SANDEN,,['1:7910'],['1:7910'],[],[],8000,80,,,1
45284,"2021-05-18 01:49:32.785617",MKTG3610CIBE001,IPR7938_MICARE,,['1:7938'],['1:7938'],[],[],8000,80,,,1
45285,"2021-05-18 01:49:32.785661",MKTG3610CIBE001,IPR7961_UNISAV,,['1:7961'],['1:7961'],[],[],8000,80,,,1
45286,"2021-05-18 01:49:32.785704",MKTG3610CIBE001,IPR8157_CIMBPH,,['1:8157'],['1:8157'],[],[],8000,80,,,1
45287,"2021-05-18 01:49:32.785748",MKTG3610CIBE001,IPR8208_HKTEST,,['1:8208'],['1:8208'],[],[],8000,80,,,1
45288,"2021-05-18 01:49:32.785791",MKTG3610CIBE001,IPR30012_NGNSIG,,['1:30012'],['1:30012'],[],[],40000,80,,,1
45289,"2021-05-18 01:49:32.785834",MKTG3610CIBE001,IPR30044_HUANMS,,['1:30044'],['1:30044'],[],[],40000,80,,,1
45290,"2021-05-18 01:49:32.785878",MKTG3610CIBE001,IPR30071_WAVION,,['1:30071'],['1:30071'],[],[],8000,80,,,1
45291,"2021-05-18 01:49:32.785922",MKTG3610CIBE001,IPR3008_TELETEC,,['1:3008'],['1:3008'],[],[],8000,80,,,1
45292,"2021-05-18 01:49:32.785967",MKTG3610CIBE001,IPR3013_GOLDARC,,['1:3013'],['1:3013'],[],[],8000,80,,,1
45293,"2021-05-18 01:49:32.786011",MKTG3610CIBE001,IPR3023_SUNLIFE,,['1:3023'],['1:3023'],[],[],8000,80,,,1
45294,"2021-05-18 01:49:32.786055",MKTG3610CIBE001,IPR3025_ABENSON,,['1:3025'],['1:3025'],[],[],8000,80,,,1
45295,"2021-05-18 01:49:32.786115",MKTG3610CIBE001,IPR3027_GIGAHTZ,,['1:3027'],['1:3027'],[],[],8000,80,,,1
45296,"2021-05-18 01:49:32.786151",MKTG3610CIBE001,IPR3038_MERCURY,,['1:3038'],['1:3038'],[],[],8000,80,,,1
45297,"2021-05-18 01:49:32.786187",MKTG3610CIBE001,IPR3042_NBSTORE,,['1:3042'],['1:3042'],[],[],8000,80,,,1
45298,"2021-05-18 01:49:32.786224",MKTG3610CIBE001,IPR3044_YELLOWC,,['1:3044'],['1:3044'],[],[],8000,80,,,1
45299,"2021-05-18 01:49:32.786260",MKTG3610CIBE001,IPR3045_YSACARE,,['1:3045'],['1:3045'],[],[],8000,80,,,1
45300,"2021-05-18 01:49:32.786296",MKTG3610CIBE001,IPR3046_INSULAR,,['1:3046'],['1:3046'],[],[],8000,80,,,1
45301,"2021-05-18 01:49:32.786333",MKTG3610CIBE001,IPR3059_PRULIFE,,['1:3059'],['1:3059'],[],[],8000,80,,,1
45302,"2021-05-18 01:49:32.786370",MKTG3610CIBE001,IPR3060_BOARDWK,,['1:3060'],['1:3060'],[],[],8000,80,,,1
45303,"2021-05-18 01:49:32.786407",MKTG3610CIBE001,IPR3063_ABOITIZ,,['1:3063'],['1:3063'],[],[],8000,80,,,1
45304,"2021-05-18 01:49:32.786444",MKTG3610CIBE001,IPR3067_RUSTANS,,['1:3067'],['1:3067'],[],[],8000,80,,,1
45305,"2021-05-18 01:49:32.786480",MKTG3610CIBE001,IPR3068_PJLHUIL,,['1:3068'],['1:3068'],[],[],8000,80,,,1
45306,"2021-05-18 01:49:32.786516",MKTG3610CIBE001,IPR3075_MTTRADE,,['1:3075'],['1:3075'],[],[],8000,80,,,1
45307,"2021-05-18 01:49:32.786552",MKTG3610CIBE001,IPR3099_COCACOL,,['1:3099'],['1:3099'],[],[],8000,80,,,1
45308,"2021-05-18 01:49:32.786587",MKTG3610CIBE001,IPR3101_BELREWM,,['1:3101'],['1:3101'],[],[],8000,80,,,1
45309,"2021-05-18 01:49:32.786623",MKTG3610CIBE001,IPR3104_PHILBUS,,['1:3104'],['1:3104'],[],[],8000,80,,,1
45310,"2021-05-18 01:49:32.786659",MKTG3610CIBE001,IPR3135_SECBANK,,['1:3135'],['1:3135'],[],[],8000,80,,,1
45311,"2021-05-18 01:49:32.786696",MKTG3610CIBE001,IPR3154_BEAUTYP,,['1:3154'],['1:3154'],[],[],8000,80,,,1
45312,"2021-05-18 01:49:32.786732",MKTG3610CIBE001,IPR3157_EXECUTV,,['1:3157'],['1:3157'],[],[],8000,80,,,1
45313,"2021-05-18 01:49:32.786768",MKTG3610CIBE001,IPR3164_STRADCM,,['1:3164'],['1:3164'],[],[],8000,80,,,1
45314,"2021-05-18 01:49:32.786805",MKTG3610CIBE001,IPR3172_BDO_NET,,['1:3172'],['1:3172'],[],[],5000,70,,,1
45315,"2021-05-18 01:49:32.786842",MKTG3610CIBE001,IPR3175_METBANK,,['1:3175'],['1:3175'],[],[],8000,80,,,1
45316,"2021-05-18 01:49:32.786878",MKTG3610CIBE001,IPR3179_GOLDLCS,,['1:3179'],['1:3179'],[],[],8000,80,,,1
45317,"2021-05-18 01:49:32.786914",MKTG3610CIBE001,IPR3182_MEDCARD,,['1:3182'],['1:3182'],[],[],8000,80,,,1
45318,"2021-05-18 01:49:32.786951",MKTG3610CIBE001,IPR3200_PURGOLD,,['1:3200'],['1:3200'],[],[],8000,80,,,1
45319,"2021-05-18 01:49:32.786986",MKTG3610CIBE001,IPR3219_ROBNSON,,['1:3219'],['1:3219'],[],[],8000,80,,,1
45320,"2021-05-18 01:49:32.787022",MKTG3610CIBE001,IPR3220_VETERAN,,['1:3220'],['1:3220'],[],[],8000,80,,,1
45321,"2021-05-18 01:49:32.787058",MKTG3610CIBE001,IPR3251_PHMORRS,,['1:3251'],['1:3251'],[],[],8000,80,,,1
45322,"2021-05-18 01:49:32.787093",MKTG3610CIBE001,IPR3279_SWUPGWY,,"['1:3279', '1:3731']","['1:3279', '1:3732']",[],[],8000,80,,,1
45323,"2021-05-18 01:49:32.787130",MKTG3610CIBE001,IPR3284_SNROQUE,,['1:3284'],['1:3284'],[],[],8000,80,,,1
45324,"2021-05-18 01:49:32.787166",MKTG3610CIBE001,IPR3289_PSSLOAN,,['1:3289'],['1:3289'],[],[],8000,80,,,1
45325,"2021-05-18 01:49:32.787202",MKTG3610CIBE001,IPR3291_METROGA,,['1:3291'],['1:3291'],[],[],8000,80,,,1
45326,"2021-05-18 01:49:32.787239",MKTG3610CIBE001,IPR3301_GRNBANK,,['1:3301'],['1:3301'],[],[],8000,80,,,1
45327,"2021-05-18 01:49:32.787276",MKTG3610CIBE001,IPR3361_UCPBVPN,,['1:3361'],['1:3361'],[],[],8000,80,,,1
45328,"2021-05-18 01:49:32.787312",MKTG3610CIBE001,IPR3366_CARDBNK,,['1:3366'],['1:3366'],[],[],8000,80,,,1
45329,"2021-05-18 01:49:32.787349",MKTG3610CIBE001,IPR3367_UCPBSAV,,['1:3367'],['1:3367'],[],[],8000,80,,,1
45330,"2021-05-18 01:49:32.787385",MKTG3610CIBE001,IPR3373_JARDINE,,['1:3373'],['1:3373'],[],[],8000,80,,,1
45331,"2021-05-18 01:49:32.787421",MKTG3610CIBE001,IPR3374_LBCXPRS,,['1:3374'],['1:3374'],[],[],8000,80,,,1
45332,"2021-05-18 01:49:32.787457",MKTG3610CIBE001,IPR3389_ASIABRW,,['1:3389'],['1:3389'],[],[],8000,80,,,1
45333,"2021-05-18 01:49:32.787492",MKTG3610CIBE001,IPR3397_PIONEER,,['1:3397'],['1:3397'],[],[],8000,80,,,1
45334,"2021-05-18 01:49:32.787528",MKTG3610CIBE001,IPR3413_EQUICOM,,['1:3413'],['1:3413'],[],[],8000,80,,,1
45335,"2021-05-18 01:49:32.787564",MKTG3610CIBE001,IPR3446_DAV-CTH,,['1:3446'],['1:3446'],[],[],8000,80,,,1
45336,"2021-05-18 01:49:32.787600",MKTG3610CIBE001,IPR3458_MALAYAN,,['1:3458'],['1:3458'],[],[],8000,80,,,1
45337,"2021-05-18 01:49:32.787637",MKTG3610CIBE001,IPR3467_CHNTRST,,['1:3467'],['1:3467'],[],[],8000,80,,,1
45338,"2021-05-18 01:49:32.787673",MKTG3610CIBE001,IPR3480_BANCNET,,['1:3480'],['1:3480'],[],[],8000,80,,,1
45339,"2021-05-18 01:49:32.787710",MKTG3610CIBE001,IPR3493_ADKONEK,,['1:3493'],['1:3493'],[],[],8000,80,,,1
45340,"2021-05-18 01:49:32.787746",MKTG3610CIBE001,IPR3499_SUMISHO,,['1:3499'],['1:3499'],[],[],8000,80,,,1
45341,"2021-05-18 01:49:32.787781",MKTG3610CIBE001,IPR3517_UNGLASS,,['1:3517'],['1:3517'],[],[],8000,80,,,1
45342,"2021-05-18 01:49:32.787817",MKTG3610CIBE001,IPR3526_MANULFE,,['1:3526'],['1:3526'],[],[],8000,80,,,1
45343,"2021-05-18 01:49:32.787853",MKTG3610CIBE001,IPR3530_COUNTRY,,['1:3530'],['1:3530'],[],[],8000,80,,,1
45344,"2021-05-18 01:49:32.787890",MKTG3610CIBE001,IPR3533_PRODBNK,,['1:3533'],['1:3533'],[],[],8000,80,,,1
45345,"2021-05-18 01:49:32.787925",MKTG3610CIBE001,IPR3542_KNTETSU,,['1:3542'],['1:3542'],[],[],8000,80,,,1
45346,"2021-05-18 01:49:32.787960",MKTG3610CIBE001,IPR3544_BOIDATA,,['1:3544'],['1:3544'],[],[],8000,80,,,1
45347,"2021-05-18 01:49:32.787996",MKTG3610CIBE001,IPR3598_AFPMBAI,,['1:3598'],['1:3598'],[],[],8000,80,,,1
45348,"2021-05-18 01:49:32.788033",MKTG3610CIBE001,IPR3604_MAYBANK,,['1:3604'],['1:3604'],[],[],8000,80,,,1
45349,"2021-05-18 01:49:32.788070",MKTG3610CIBE001,IPR3615_LNDBANK,,['1:3615'],['1:3615'],[],[],8000,80,,,1
45350,"2021-05-18 01:49:32.788106",MKTG3610CIBE001,IPR3616_RCBCVPN,,['1:3616'],['1:3616'],[],[],8000,80,,,1
45351,"2021-05-18 01:49:32.788142",MKTG3610CIBE001,IPR3619_NETNFRA,,['1:3619'],['1:3619'],[],[],8000,80,,,1
45352,"2021-05-18 01:49:32.788178",MKTG3610CIBE001,IPR3666_MNDALAY,,['1:3666'],['1:3666'],[],[],8000,80,,,1
45353,"2021-05-18 01:49:32.788214",MKTG3610CIBE001,IPR3713_MAXCARE,,['1:3713'],['1:3713'],[],[],8000,80,,,1
45354,"2021-05-18 01:49:32.788250",MKTG3610CIBE001,IPR3726_ASIANTI,,['1:3726'],['1:3726'],[],[],8000,80,,,1
45355,"2021-05-18 01:49:32.788286",MKTG3610CIBE001,IPR3770_KWASAKI,,['1:3770'],['1:3770'],[],[],8000,80,,,1
45356,"2021-05-18 01:49:32.788321",MKTG3610CIBE001,IPR3772_NETLIVE,,['1:3772'],['1:3772'],[],[],8000,80,,,1
45357,"2021-05-18 01:49:32.788356",MKTG3610CIBE001,IPR3790_ROB-SAV,,['1:3790'],['1:3790'],[],[],8000,80,,,1
45358,"2021-05-18 01:49:32.788392",MKTG3610CIBE001,IPR3827_ORIXMET,,['1:3827'],['1:3827'],[],[],8000,80,,,1
45359,"2021-05-18 01:49:32.788429",MKTG3610CIBE001,IPR3844_SUYSING,,['1:3844'],['1:3844'],[],[],8000,80,,,1
45360,"2021-05-18 01:49:32.788466",MKTG3610CIBE001,IPR3848_DHLXPRS,,['1:3848'],['1:3848'],[],[],8000,80,,,1
45361,"2021-05-18 01:49:32.788503",MKTG3610CIBE001,IPR3853_MOONSUN,,['1:3853'],['1:3853'],[],[],8000,80,,,1
45362,"2021-05-18 01:49:32.788539",MKTG3610CIBE001,IPR3867_AVENTUS,,['1:3867'],['1:3867'],[],[],8000,80,,,1
45363,"2021-05-18 01:49:32.788574",MKTG3610CIBE001,IPR3914_DTYFREE,,['1:3914'],['1:3914'],[],[],8000,80,,,1
45364,"2021-05-18 01:49:32.788610",MKTG3610CIBE001,IPR3941_ROBCORP,,['1:3941'],['1:3941'],[],[],8000,80,,,1
45365,"2021-05-18 01:49:32.788646",MKTG3610CIBE001,IPR3972_PHLPINC,,['1:3972'],['1:3972'],[],[],8000,80,,,1
45366,"2021-05-18 01:49:32.788681",MKTG3610CIBE001,IPR3994_BDO_WRL,,['1:3994'],['1:3994'],[],[],8000,80,,,1
45367,"2021-05-18 01:49:32.788717",MKTG3610CIBE001,IPR39983_RADNMS,,['1:39983'],['1:39983'],[],[],8000,80,,,1
45368,"2021-05-18 01:49:32.788752",MKTG3610CIBE001,IPR40004_S1_POI,,['1:50004'],['1:50004'],[],[],100000,80,,,1
45369,"2021-05-18 01:49:32.788788",MKTG3610CIBE001,IPR44071_USA-OM,,['1:44071'],['1:44071'],[],[],100000,80,,,1
45370,"2021-05-18 01:49:32.788823",MKTG3610CIBE001,IPR4515_SUNSHOP,,['1:4515'],['1:4515'],[],[],8000,80,,,1
45371,"2021-05-18 01:49:32.788860",MKTG3610CIBE001,IPR5221_MEYWARE,,['1:5221'],['1:5221'],[],[],8000,80,,,1
45372,"2021-05-18 01:49:32.788896",MKTG3610CIBE001,IPR5320_SANBEDA,,['1:5320'],['1:5320'],[],[],8000,80,,,1
45373,"2021-05-18 01:49:32.788932",MKTG3610CIBE001,IPR5375_PLDTVPN,,['1:5375'],['1:5375'],[],[],8000,80,,,1
45374,"2021-05-18 01:49:32.788968",MKTG3610CIBE001,IPR5376_FLMTRCS,,['1:5376'],['1:5376'],[],[],8000,80,,,1
45375,"2021-05-18 01:49:32.789005",MKTG3610CIBE001,IPR5419_STONINO,,['1:5419'],['1:5419'],[],[],8000,80,,,1
45376,"2021-05-18 01:49:32.789040",MKTG3610CIBE001,IPR5426_MBTCDUO,,['1:5426'],['1:5426'],[],[],40000,80,,,1
45377,"2021-05-18 01:49:32.789076",MKTG3610CIBE001,IPR5448_PHLHLTH,,['1:5448'],['1:5448'],[],[],8000,80,,,1
45378,"2021-05-18 01:49:32.789112",MKTG3610CIBE001,IPR5498_MALAYAN,,['1:5498'],['1:5498'],[],[],8000,80,,,1
45379,"2021-05-18 01:49:32.789148",MKTG3610CIBE001,IPR5718_LEISURE,,['1:5718'],['1:5718'],[],[],8000,80,,,1
45380,"2021-05-18 01:49:32.789183",MKTG3610CIBE001,IPR5733_MEDCITY,,['1:5733'],['1:5733'],[],[],8000,80,,,1
45381,"2021-05-18 01:49:32.789219",MKTG3610CIBE001,IPR6018_PLDTSIP,,['1:6018'],['1:6018'],[],[],8000,80,,,1
45382,"2021-05-18 01:49:32.789255",MKTG3610CIBE001,IPR6152_PAYMAYA,,['1:3430'],['1:3430'],[],[],8000,80,,,1
45383,"2021-05-18 01:49:32.789294",MKTG3610CIBE001,IPR6161_VOYAGER,,['1:6161'],['1:6161'],[],[],8000,80,,,1
45384,"2021-05-18 01:49:32.789334",MKTG3610CIBE001,IPR6190_IPTSNCR,,['1:6190'],['1:6190'],[],[],8000,80,,,1
45385,"2021-05-18 01:49:32.789371",MKTG3610CIBE001,IPR6199_CAGPWER,,['1:6199'],['1:6199'],[],[],8000,80,,,1
45386,"2021-05-18 01:49:32.789408",MKTG3610CIBE001,IPR7032_DIAFSSI,,['1:7032'],['1:7032'],[],[],8000,80,,,1
45387,"2021-05-18 01:49:32.789445",MKTG3610CIBE001,IPR7060_GRNCRSS,,['1:7060'],['1:7060'],[],[],8000,80,,,1
45388,"2021-05-18 01:49:32.789481",MKTG3610CIBE001,IPR7062_PACIFIC,,['1:7062'],['1:7062'],[],[],8000,80,,,1
45389,"2021-05-18 01:49:32.789517",MKTG3610CIBE001,IPR7066_LIFELNE,,['1:7066'],['1:7066'],[],[],8000,80,,,1
45390,"2021-05-18 01:49:32.789552",MKTG3610CIBE001,IPR7212_AIGSERV,,['1:7212'],['1:7212'],[],[],8000,80,,,1
45391,"2021-05-18 01:49:32.789588",MKTG3610CIBE001,IPR7239_SOSCHLD,,['1:7239'],['1:7239'],[],[],8000,80,,,1
45392,"2021-05-18 01:49:32.789623",MKTG3610CIBE001,IPR7259_GENEONE,,['1:7259'],['1:7259'],[],[],8000,80,,,1
45393,"2021-05-18 01:49:32.789659",MKTG3610CIBE001,IPR7319_SERENTY,,['1:7319'],['1:7319'],[],[],8000,80,,,1
45394,"2021-05-18 01:49:32.789695",MKTG3610CIBE001,IPR7337_MAXGINC,,['1:7337'],['1:7337'],[],[],8000,80,,,1
45395,"2021-05-18 01:49:32.789732",MKTG3610CIBE001,IPR7388_HIYASCO,,['1:7388'],['1:7388'],[],[],8000,80,,,1
