hostname,interface,description
BCN00550CICU001,Bundle-Ether10001.1103,VIENOVO PHILIPPINES INC._PID1-17PYSJ1_I-GATE_10M
BCN00550CICU001,Bundle-Ether10001.1105,SMART COMMUNICATIONS INC._PID1-19IY3MV_I-GATE BOD_200M
BCN00550CICU001,Bundle-Ether10001.2024,BCNHUOL001 FTTH RTP
BCN00550CICU001,Bundle-Ether10001.2030,BCNHUOL001 FTTH DHCP
BCN00550CICU001,Bundle-Ether10001.2035,BCNHUOL001 Prepaid FTTH DHCP
BCN00550CICU001,Bundle-Ether10001.2050,BCNHUOL001 FTTH PPPoE
BCN00550CICU001,Bundle-Ether10001.2059,BCNHUOL001 FTTH DHCP Volume Based
BCN00550CICU001,Bundle-Ether10001.2100,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BULACAN_PID1-1AG3HTQ_I-GATE LITE_10M
BCN00550CICU001,Bundle-Ether10001.2101,BULACAN STATE UNIVERSITY_PID1-1B3QNZH_I-GATE PREMIUM_50M
BNNS0801CICU001,Bundle-Ether10002.1024,IPR30903_FTTH_VoIP_Prod_BNNFEOL002 FTTH RTP
BNNS0801CICU001,Bundle-Ether10002.1025,IPR30076_IPTV_BNNFEOL002 IPTV DHCP
BNNS0801CICU001,Bundle-Ether10002.1030,BNNS0801CICU001_BNNFEOL002_CONS
BNNS0801CICU001,Bundle-Ether10002.1035,BNNS0801CICU001_BNNFEOL002_PFCONS
BNNS0801CICU001,Bundle-Ether10002.1039,BNNS0801CICU001_BNNFEOL002_FNAT
BNNS0801CICU001,Bundle-Ether10002.1050,BNNS0801CICU001_BNNFEOL002_CORP
BNNS0801CICU001,Bundle-Ether10002.1059,BNNS0801CICU001_BNNFEOL002_VOLM
BNNS0801CICU001,Bundle-Ether10002.1103,PID1-12QUDG7_TOTAL GAMEZONE XTREME INCORPORATED_IGATE FTTH_2M
BNNS0801CICU001,Bundle-Ether10003.1024,IPR30903_FTTH_VoIP_Prod_BNNFEOL003_FTTH_RTP
BNNS0801CICU001,Bundle-Ether10003.1025,IPR30076_IPTV_BNNFEOL003_IPTV_DHCP
BNNS0801CICU001,Bundle-Ether10003.1030,BNNS0801CICU001_BNNFEOL003_CONS
BNNS0801CICU001,Bundle-Ether10003.1035,BNNS0801CICU001_BNNFEOL003_PFCONS
BNNS0801CICU001,Bundle-Ether10003.1039,BNNS0801CICU001_BNNFEOL003_FNAT
BNNS0801CICU001,Bundle-Ether10003.1050,BNNS0801CICU001_BNNFEOL003_CORP
BNNS0801CICU001,Bundle-Ether10003.1059,BNNS0801CICU001_BNNFEOL003_VOLM
MKTG3610CIBE001,Bundle-Ether102.701,RID148509_RID148509
MKTG3610CIBE001,Bundle-Ether102.2000,***Test interface MEF3.0 - connected to H-Synergy****
MKTG3610CIBE001,Bundle-Ether1050.100,PLDT HK LIMITED-ICBG_PID1-1AZTRZY_MANAGED E/IPLC_500M
MKTG3610CIBE001,Bundle-Ether1050.101,PLDT US LTD._PID1-1BA6P6O_ETHERNET IPL_500M
MKTG3610CIBE001,Bundle-Ether1050.103,"AMAZON WEB SERVICES PHILIPPINES, INC._PID1-1AXEI10_MANAGED E/IPLC_500M"
MKTG3610CIBE001,Bundle-Ether1050.105,ACQUIRE ASIA PACIFIC_PID1-1BYG87S_ELINE_1000M
MKTG3610CIBE001,Bundle-Ether1050.109,PLDT (SG) PTE. LTD._PID1-1CAMZWM_ELINE_20M
MKTG3610CIBE001,Bundle-Ether1050.110,PLDT US LTD._PID1-1CN27OT_ELINE_100M
MKTG3610CIBE001,Bundle-Ether1050.111,PLDT US LTD._PID1-1CN283C_ELINE_200M
MKTG3610CIBE001,Bundle-Ether1050.500,PLDT US LTD._PID1-1BD2814_MANAGED E/IPLC_10M
MKTG3610CIBE001,Bundle-Ether1050.600,PLDT (SG) PTE. LTD._PID1-1BU0RR8_ELINE_100M
MKTG3610CIBE001,Bundle-Ether1050.701,AAA SOUTHEAST EQ INC_PID1-1C1E65B_ELINE_10M
MKTG3610CIBE001,Bundle-Ether1050.801,PLDT US LTD._PID1-1C8WFP4_ELINE_500M
MKTG3610CIBE001,Bundle-Ether1050.1001,CORPORATE TECH  INC_PID1-1BXFW9B_ELINE_2000M
MKTG3610CIBE001,Bundle-Ether1050.1363,PLDT US LTD._PID104065759_ELINE_2000M
MKTG3610CIBE001,Bundle-Ether1050.2667,PLDT GLOBAL CORPORATION-GA_PID1-1B5GKFO_MANAGED E/IPLC_50M
MKTG3610CIBE001,Bundle-Ether1050.2668,TELEPHILIPPINES INCORPORATED_PID1-1AXU63O_ELINE_2000M
MKTG3610CIBE001,Bundle-Ether1050.2670,CORP TECH INCORP_PID1-1BXFVT2_ELINE_2000M
MKTG3610CIBE001,Bundle-Ether1050.2671,"PEAK OUTSOURCING, INC._PID1-1CJQ8SQ_ELINE_100M"
MKTG3610CIBE001,Bundle-Ether1050.2672,HINDUJA GLOBAL SOLUTIONS LIMITED_PID1-1CSIBU0_ELINE_250M
MKTG3610CIBE001,Bundle-Ether60000.151,PID1-13N2I08_ABS-CBN_CORPORATION
MKTG3610CIBE001,Bundle-Ether60000.310,ASIAN_HOSPITAL_AP
MKTG3610CIBE001,Bundle-Ether60000.311,"PID1-195N7XQ_WNS GLOBAL SERVICES PHILIPPINES, INC._METRO-EWAN_100M"
MKTG3610CIBE001,Bundle-Ether60000.312,PID1-15RSHUH_ALORICA PHILIPPINES INC._METRO E-WAN_100M
MKTG3610CIBE001,Bundle-Ether60000.313,PID1-16PZ39J_BANK OF THE PHILIPPINE ISLANDS_METRO E-WAN_8M
MKTG3610CIBE001,Bundle-Ether60000.315,PID1-108AEXR_CONCENTRIX_E-WAN_300M
MKTG3610CIBE001,Bundle-Ether60000.316,PID1-19EGLHV_PHILIPPINE CHARITY SWEEPSTAKES OFFICE_METRO E-WAN_20M
MKTG3610CIBE001,Bundle-Ether60000.317,"PID1-1ABXED9_ALORICA TELESERVICES, INC._METRO E-WAN_2000M"
MKTG3610CIBE001,Bundle-Ether60000.318,PID1-19CV4TJ_SOCIAL SECURITY SYSTEM_METRO E-WAN_2M
MKTG3610CIBE001,Bundle-Ether60000.319,MONDE_CIP_PID101516814
MKTG3610CIBE001,Bundle-Ether60000.320,IQOR_DAS_PID101736261_300M_10.75.192.11
MKTG3610CIBE001,Bundle-Ether60000.321,IBM_PID101407543
MKTG3610CIBE001,Bundle-Ether60000.322,CIPB3068_STORE
MKTG3610CIBE001,Bundle-Ether60000.323,CIPB3061_IBMNUTR
MKTG3610CIBE001,Bundle-Ether60000.324,CIPB3103_CITCO
MKTG3610CIBE001,Bundle-Ether60000.325,PID1-RJF5H2_MALAYAN_METRO E-WAN_60M
MKTG3610CIBE001,Bundle-Ether60000.326,SPI_TEST
MKTG3610CIBE001,Bundle-Ether60000.327,PID101485099_FRANKLIN
MKTG3610CIBE001,Bundle-Ether60000.328,PETROENRGY_TNW_PID1-134Z7NA
CKL00Y84CICU001,Bundle-Ether1001.101,PID1-1B402AM_VAN GOGH BUSINESS PROCESS OUTSOURCING INC._METRO E-LINE_300M
CKL00Y84CICU001,Bundle-Ether1001.102,PID1-1B9NHHL_SHIDAIKEJI TECHNOLOGY CORPORATION-CLARK_METRO E-LINE_500M
CKL00Y84CICU001,Bundle-Ether1002.102,"PID1-16OKD1X_EASTERN TELECOMMUNICATIONS PHILIPPINES, INC.-CLARK_METRO ELINE_1000M"
CKL00Y84CICU001,Bundle-Ether1004.101,PID1-1COGUPT_GOLDEN BUILD-EXPERT LIMITED INCORPORATED_I-GATE PREMIUM_400M
CKL00Y84CICU001,Bundle-Ether1004.102,PID1-1C29Y1D/GBLI05-092019-89939_GOLDEN BUILD-EXPERT LIMITED INC._I-GATE PREMIUM_600M
CKL00Y84CICU001,Bundle-Ether1004.103,PID1-1APXQKC_GOLDEN BUILD-EXPERT LIMITED INC._METRO E-WAN_300M
CKL00Y84CICU001,Bundle-Ether1004.104,PID1-1BNGBBY/PHL02-122020-53819_PLDT HK LTD._METRO E-LINE_300M
CKL00Y84CICU001,Bundle-Ether1006.103,PID1-15QRWCC_ORANGE BUSINESS SERVICES SINGAPORE PTE LTD_METRO ELINE_50M
CKL00Y84CICU001,Bundle-Ether1006.104,PID1-19NUFU0_CLOUDSTAFF PHILIPPINES INC.-CLARK_I-GATE BOD_300M
CKL00Y84CICU001,Bundle-Ether1007.101,PID1-1B7Y7BN_VERIZON HONGKONG LTD_METRO E-LINE_500M
CKL00Y84CICU001,Bundle-Ether1007.102,"PID1-1BQVTVB_SIDEPLDT01-112020-03069_EPLDT, INC._I-GATE PREMIUM_1000M"
CKL00Y84CICU001,Bundle-Ether1007.104,PIDOFFLINE_EPLDT INC. FAO DICT_I-GATE PREMIUM_500M
CKL00Y84CICU001,Bundle-Ether1007.105,PID1-1BPXTEK/SIDSTSL-02-022021-66806_SYNIVERSE TECHNOLOGIES SOLUTIONS LIMITED - PHILIPPINES BRANCH OFFICE_METRO E-LINE_10M
CKL00Y84CICU001,Bundle-Ether1007.108,PID1-1AJ6UMC_AT&T CORPORATION_METRO E-LINE_10M
CKL00Y84CICU001,Bundle-Ether1007.109,"PID1-1BJV3Y9_SID EPLDT01-102020-18952_EPLDT, INC._METRO E-LINE_1000M"
CKL00Y84CICU001,Bundle-Ether1008.101,PID1-1B2XJWS_WHIRLWIND CORPORATION_I-GATE PREMIUM_800M
CKL00Y84CICU001,Bundle-Ether1008.102,PID104196659_WHIRLWIND CORPORATION_METRO E-WAN_350M
CKL00Y84CICU001,Bundle-Ether1012.101,PID1-1B80HEY_PAYMAYA PHILIPPINES INCORPORATED_METRO E-LINE_150M
CKL00Y84CICU001,Bundle-Ether1012.102,"PID1-1B7ZFR2_PAYMAYA PHILIPPINES, INC._I-GATE PREMIUM_20M"
CKL00Y84CICU001,Bundle-Ether1012.108,SIDRNP1C01-082020-25783_TELSTRA PHILIPPINES INC.-GA_LOCAL ACCESS ETHERNT_2M
CKL00Y84CICU001,Bundle-Ether1012.109,PID1-1BQVTW7_DICT NGDC_METRO E-LINE_1000M_CASCADED
CKL00Y84CICU001,Bundle-Ether1012.110,"PID1-1BQUU2Y_EPLDT01-112020-72674_EPLDT, INC._METRO E-LINE_1000M"
CKL00Y84CICU001,Bundle-Ether1012.112,"PID1-1BJV3XD/EPLDT01-102020-99624_EPLDT, INC._I-GATE PREMIUM_200M"
CKL00Y84CICU001,Bundle-Ether1012.113,"PID1-1BQVTX3_SID EPLDT01-112020-52212_ePLDT, Inc._METRO E-LINE_1000M"
CKL00Y84CICU001,Bundle-Ether1012.114,"PID1-1C29A0H_SID SI142-012021-57866_PAYMAYA PHILIPPINES, INC._METRO E-LINE_60M"
CKL00Y84CICU001,Bundle-Ether1012.116,TELSTRA_PIDNONQID_ELINE_2M
CKL00Y84CICU001,Bundle-Ether1014.101,PID1-18QL4LS_PLDT US LTD._METRO E-LINE_20M
CKL00Y84CICU001,Bundle-Ether1014.103,PID1-13DIT5W_PLDT US LTD._METRO ELINE_100M
CKL00Y84CICU001,Bundle-Ether1014.105,PID1-1725IJJ_PLDT US LTD._METRO E-LINE_6M_TD_14SEPT2020
CKL00Y84CICU001,Bundle-Ether1014.107,PID1-166237K_PLDT US LTD._LOCAL ACCESS ETHERNT_50M
CKL00Y84CICU001,Bundle-Ether1014.108,PID1-190C11D_PLDT US LTD._LOCAL ACCESS ETHERNT_50M
CKL00Y84CICU001,Bundle-Ether1014.109,PID1-1AD866K_PLDT US LTD._METRO E-LINE_40M
CKL00Y84CICU001,Bundle-Ether1014.110,PID1-1857SCQ_PLDT US LTD_LOCAL ACCESS ETHERNT_150M_AR 26MAY2020
CKL00Y84CICU001,Bundle-Ether1014.112,PID1-180B6BE_PLDT US LTD._METRO E-LINE_50M
CKL00Y84CICU001,Bundle-Ether1014.113,PID1-191C42E_PLDT US LTD._METRO E-LINE_50M_TD 13NOV2020
CKL00Y84CICU001,Bundle-Ether1014.114,PID1-18C1BCJ_PLDT US LTD._METRO E-LINE_600M
CKL00Y84CICU001,Bundle-Ether1014.115,PID1-18O1CXF_PLDT US LTD._METRO E-LINE_100M
CKL00Y84CICU001,Bundle-Ether1014.116,PID1-18KVWXT_PLDT US LTD._METRO E-LINE_30M_RESUME_16/07/2020
CKL00Y84CICU001,Bundle-Ether1014.117,PID1-196YDZ0_PLDT US LTD._METRO E-LINE_50M
RSCS0075CICU001,Bundle-Ether10001.1024,RSCFEOL001 FTTH RTP
RSCS0075CICU001,Bundle-Ether10001.1025,RSCFEOL001 IPTV DHCP
RSCS0075CICU001,Bundle-Ether10001.1030,RSCFEOL001 FTTH DHCP
RSCS0075CICU001,Bundle-Ether10001.1039,RSCFEOL001 FTTH DHCP Public IP
RSCS0075CICU001,Bundle-Ether10001.1050,RSCFEOL001 FTTH PPPoE
RSCS0075CICU001,Bundle-Ether10001.1059,RSCFEOL001 FTTH DHCP Volume Based
RSCS0075CICU001,Bundle-Ether10002.1024,RSCFEOL002 FTTH RTP
RSCS0075CICU001,Bundle-Ether10002.1025,RSCFEOL002 IPTV DHCP
RSCS0075CICU001,Bundle-Ether10002.1030,RSCFEOL002 FTTH DHCP
RSCS0075CICU001,Bundle-Ether10002.1035,RSCFEOL002 Prepaid FTTH DHCP
RSCS0075CICU001,Bundle-Ether10002.1039,RSCFEOL002 FTTH DHCP Public IP
RSCS0075CICU001,Bundle-Ether10002.1050,RSCFEOL002 FTTH PPPoE
RSCS0075CICU001,Bundle-Ether10002.1059,RSCFEOL002 FTTH DHCP Volume Based
CLAS3548CIBE002,Bundle-Ether30000.900,CLA00633CICU001_MSAN_DSL_Public_IP_DHCP_DNAT
CLAS3548CIBE002,Bundle-Ether30000.901,BATS0002CICU001_MSAN_DSL_Public_IP_DHCP
CLAS3548CIBE002,Bundle-Ether30000.1201,CLAFEOL002_CONS
CLAS3548CIBE002,Bundle-Ether30000.1202,CLAFEOL005 FTTH DHCP
CLAS3548CIBE002,Bundle-Ether30000.1203,CLA00633CICU001_CLAFEAG003_CONS
CLAS3548CIBE002,Bundle-Ether30000.1601,CLA00633CICU001_MSAN_VDSL_DHCP_VCONS
CLAS3548CIBE002,Bundle-Ether30000.1602,CLA00633CICU001_MSAN_ADSL_DHCP_CONS
CLAS3548CIBE002,Bundle-Ether30001.950,CLAFEOL001_FNAT
CLAS3548CIBE002,Bundle-Ether30001.951,CLAFEOL002_FNAT
CLAS3548CIBE002,Bundle-Ether30001.952,CLAFEOL003_FNAT
CLAS3548CIBE002,Bundle-Ether30001.956,LBSS0059CICU001 FTTH DHCP Public IP_RID156033
CLAS3548CIBE002,Bundle-Ether30001.1201,CLAFEOL001_CONS
CLAS3548CIBE002,Bundle-Ether30001.1202,CLAFEOL003_CONS
CLAS3548CIBE002,Bundle-Ether30001.1203,CLAFEOL004 FTTH DHCP
CLAS3548CIBE002,Bundle-Ether30001.1204,CLAFEOL006 FTTH DHCP
CLAS3548CIBE002,Bundle-Ether30001.1205,LBSFEOL001 FTTH DHCP_RID156033
CLAS3548CIBE002,Bundle-Ether30001.1206,LBSFEOL002 FTTH DHCP_RID156033
MKTG3610CIRO002,Bundle-Ether33.2000,"PID1-17K8BTY_IP CONVERGE DATA SERVICES, INC._METRO E-WAN_8M"
KAWS0016CICU001,Bundle-Ether10003.1024,BNKFEOL003 FTTH RTP
KAWS0016CICU001,Bundle-Ether10003.1025,BNKFEOL003 IPTV DHCP
KAWS0016CICU001,Bundle-Ether10003.1030,BNKFEOL003 FTTH DHCP
KAWS0016CICU001,Bundle-Ether10003.1039,BNKFEOL003 FTTH DHCP Public IP
KAWS0016CICU001,Bundle-Ether10003.1050,BNKFEOL003 FTTH PPPoE
KAWS0016CICU001,Bundle-Ether10003.1059,BNKFEOL003 FTTH DHCP Volume Based
MTP00H22CIBE001,Bundle-Ether30001.1201,ALAFEOL002 via ALAHUBS003 TEST
MTP00H22CIBE001,Bundle-Ether30001.1202,ALAFEOL001 FTTH DHCP_1
MTP00H22CIBE001,Bundle-Ether30002.951,ALAHUOL002_FNAT
MTP00H22CIBE001,Bundle-Ether30002.952,ALAFEOL002 FTTH DHCP Public IP
MTP00H22CIBE001,Bundle-Ether30002.953,MTP00H22CICU001 FTTH DHCP Public IP
MTP00H22CIBE001,Bundle-Ether30002.1202,ALAHUOL002_CONS
MTP00H22CIBE001,Bundle-Ether30002.1203,ALAFEOL002 FTTH DHCP
MTP00H22CIBE001,Bundle-Ether30002.1204,ALAFEOL002 via ALAHUBS004 TEST
MTP00H22CIBE001,Bundle-Ether30002.1205,ALAHUOL001 FTTH DHCP
MTP00H22CIBE001,Bundle-Ether30002.1206,ALAFEOL001 FTTH DHCP_2
SROS3549CICU001,Bundle-Ether10001.1024,IPR30903_FTTH_VoIP_Prod_LTIFEOL002 FTTH RTP
SROS3549CICU001,Bundle-Ether10001.1025,IPR30076_IPTV_LTIFEOL002 IPTV DHCP
SROS3549CICU001,Bundle-Ether10001.1030,LTIFEOL002 FTTH DHCP
SROS3549CICU001,Bundle-Ether10001.1035,LTIFEOL002 Prepaid FTTH DHCP
SROS3549CICU001,Bundle-Ether10001.1039,LTIFEOL002 FTTH DHCP Public IP
SROS3549CICU001,Bundle-Ether10001.1050,LTIFEOL002 FTTH PPPoE
SROS3549CICU001,Bundle-Ether10001.1059,LTIFEOL002 FTTH DHCP Volume Based
SROS3549CICU001,Bundle-Ether10001.1103,EWIC PHILIPPINES INC._PID1-17NC6J6_I-GATE_20M
SROS3549CICU001,Bundle-Ether10001.1105,"LINTEC PHILIPPINES (PEZA), INC._PID1-17K80RC_I-GATE_10M"
SROS3549CICU001,Bundle-Ether10001.1113,"FURUKAWA ELECTRIC THERMAL MANAGEMENT SOLUTIONS AND PRODUCTS LAGUNA, INC._PID1-193UCWR_I-GATE_10M"
SROS3549CICU001,Bundle-Ether10001.1114,PID103712602_PLDT-NETWORK LOGISTICS_METRO E-WAN_1000M
SROS3549CICU001,Bundle-Ether10001.1116,"PID1-18IDONV_SIDMHI116-062019-27732_MPCALA HOLDINGS, INC._10M"
SROS3549CICU001,Bundle-Ether10001.1120,CAZNEAU INC._PID1-19PS0Z1_I-GATE_20M
SROS3549CICU001,Bundle-Ether10001.1126,BROADBAND2GO COMMUNICATIONS INC._PID1-1B92N2E_I-GATE PREMIUM_20M
SROS3549CICU001,Bundle-Ether10001.1127,CECI REALTY INC._PID1-1BE2UER_I-GATE PREMIUM_10M
SROS3549CICU001,Bundle-Ether10001.1130,CAVITEX INFRASTRUCTURE CORP._PID1-1C2Y3OZ_I-GATE PREMIUM_10M
SROS3549CICU001,Bundle-Ether10001.1131,PHILIPPINE ALLIED ENTERPRISES CORP._PID1-1C9FLAU/PAEC02-012021-66372_I-GATE PREMIUM_30M
SROS3549CICU001,Bundle-Ether10002.1024,IPR30903_FTTH_VoIP_Prod_LTIFEOL003 FTTH RTP
SROS3549CICU001,Bundle-Ether10002.1025,IPR30076_IPTV_LTIFEOL003 IPTV DHCP
SROS3549CICU001,Bundle-Ether10002.1030,LTIFEOL003 FTTH DHCP
SROS3549CICU001,Bundle-Ether10002.1035,LTIFEOL003 Prepaid FTTH DHCP
SROS3549CICU001,Bundle-Ether10002.1039,LTIFEOL003 FTTH DHCP Public IP
SROS3549CICU001,Bundle-Ether10002.1050,LTIFEOL003 FTTH PPPoE
SROS3549CICU001,Bundle-Ether10002.1059,LTIFEOL003 FTTH DHCP Volume Based
LPN00358CICU001,Bundle-Ether1001.102,PID1-14PSM1J_SMART COMMUNICATIONS INC_I-GATE BOD_300M
LPN00358CICU001,Bundle-Ether65534.3070,site1_leaf_and_spine_p1
LPN00358CICU001,Bundle-Ether65534.3071,S_Elan_evpn_3071_211_p1
BLAPXBLACICU001,Bundle-Ether10006.1025,IPR30076_IPTV_BGCHUOL001 IPTV DHCP
BLAPXBLACICU001,Bundle-Ether10006.1039,BGCHUOL001 FTTH DHCP Public IP
BLAPXBLACICU001,Bundle-Ether10006.1102,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AGBPXW_I-GATE DIRECT_10M
BLAPXBLACICU001,Bundle-Ether10006.2024,IPR30903_FTTH_VoIP_Prod_BGCHUOL001 FTTH RTP
BLAPXBLACICU001,Bundle-Ether10006.2030,BGCHUOL001 FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10006.2035,BGCHUOL001 Prepaid FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10006.2050,BGCHUOL001 FTTH PPPoE
BLAPXBLACICU001,Bundle-Ether10006.2059,BGCHUOL001 FTTH DHCP Volume Based
BLAPXBLACICU001,Bundle-Ether10006.2101,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AG9O9L_I-GATE DIRECT_10M
BLAPXBLACICU001,Bundle-Ether10007.1025,IPR30076_IPTV_ORIHUOL001 IPTV DHCP
BLAPXBLACICU001,Bundle-Ether10007.1039,ORIHUOL001 FTTH DHCP Public IP
BLAPXBLACICU001,Bundle-Ether10007.2024,IPR30903_FTTH_VoIP_Prod_ORIHUOL001 FTTH RTP
BLAPXBLACICU001,Bundle-Ether10007.2030,ORIHUOL001 FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10007.2035,ORIHUOL001 Prepaid FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10007.2050,ORIHUOL001 FTTH PPPoE
BLAPXBLACICU001,Bundle-Ether10007.2059,ORIHUOL001 FTTH DHCP Volume Based
BLAPXBLACICU001,Bundle-Ether10008.1025,MRGHUOL001 IPTV DHCP
BLAPXBLACICU001,Bundle-Ether10008.1039,MRGHUOL001_FTTH DHCP Public IP
BLAPXBLACICU001,Bundle-Ether10008.2024,MRGHUOL001 FTTH RTP
BLAPXBLACICU001,Bundle-Ether10008.2030,MRGHUOL001_FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10008.2035,MRGHUOL001_Prepaid FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10008.2050,MRGHUOL001_FTTH PPPoE
BLAPXBLACICU001,Bundle-Ether10008.2059,MRGHUOL001_FTTH DHCP Volume Based
BLAPXBLACICU001,Bundle-Ether10009.1025,BLAHUOL001 IPTV DHCP
BLAPXBLACICU001,Bundle-Ether10009.1039,BLAHUOL001_OLT_FTTH DHCP Public IP
BLAPXBLACICU001,Bundle-Ether10009.1126,VECTOR OUTSOURCING SOLUTIONS PHILS. INC._PID1-1A4JMFL_I-GATE PRREMIUM_15M
BLAPXBLACICU001,Bundle-Ether10009.1128,BATAAN PENINSULA STATE UNVERSITY_PID1-1ABQOW6_I-GATE PREMIUM_20M
BLAPXBLACICU001,Bundle-Ether10009.2024,BLAHUOL001 FTTH RTP
BLAPXBLACICU001,Bundle-Ether10009.2030,BLAHUOL001 FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10009.2035,BLAHUOL001_OLT_Prepaid FTTH DHCP
BLAPXBLACICU001,Bundle-Ether10009.2050,BLAHUOL001 FTTH PPPoE
BLAPXBLACICU001,Bundle-Ether10009.2059,BLAHUOL001_OLT_FTTH DHCP Volume Based
BLAPXBLACICU001,Bundle-Ether10009.2103,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AGC6YX_I-GATE DIRECT_10M
BLAPXBLACICU001,Bundle-Ether10009.2105,DEPARTMENT OF INFORMATION AND COMMUNICATIONS TECHNOLOGY-BATAAN PROVINCE_PID1-1AGCGXK_I-GATE LITE_10M
BLAPXBLACICU001,Bundle-Ether10009.2113,"SPX PHILIPPINES, INC_PID1-1CUB4Q0_IGATE_15M"
LAGN0000CICU001,Bundle-Ether1001.101,PID101695557_LAGTOCP001
LAGN0000CICU001,Bundle-Ether1002.101,PID1-12OQ8OW_SMART COMMUNICATIONS INC._I-GATE BOD_300M
LAGN0000CICU001,Bundle-Ether10010.1024,IPR30903_FTTH_VoIP_Prod_VINFEOL001 FTTH RTP
LAGN0000CICU001,Bundle-Ether10010.1025,IPR30076_IPTV_VINFEOL001 IPTV DHCP
LAGN0000CICU001,Bundle-Ether10010.1030,VINFEOL001_FTTH_DHCP
LAGN0000CICU001,Bundle-Ether10010.1035,VINFEOL001_Prepaid_FTTH_DHCP
LAGN0000CICU001,Bundle-Ether10010.1039,VINFEOL001_FTTH_DHCP_Public_IP
LAGN0000CICU001,Bundle-Ether10010.1050,VINFEOL001_FTTH_PPPoE
LAGN0000CICU001,Bundle-Ether10010.1059,VINFEOL001_FTTH_DHCP_Volume_Based
LAGN0000CICU001,Bundle-Ether10010.1101,"MUNICIPALITY OF VINTAR, ILOCOS NORTE_PID1-1AOQYZQ_I-GATE DIRECT_10M"
LIPS1300CICU001,Bundle-Ether1001.101,ECSA-GA_PID1-10GWT2K_TELSTRA PHILIPPINES INC.-GA_REACH_150M/
LIPS1300CICU001,Bundle-Ether5001.530,LIPS1300CICU001_LIPFEAG002_VDSL_DHCP
LIPS1300CICU001,Bundle-Ether5001.539,LIPS1300CICU001_LIPFEAG002_ADSL_VOLM
LIPS1300CICU001,Bundle-Ether5001.540,LIPS1300CICU001_LIPFEAG002_ADSL_CONS
LIPS1300CICU001,Bundle-Ether5001.550,LIPS1300CICU001_LIPFEAG002_DSL_CORP
LIPS1300CICU001,Bundle-Ether5001.1025,LIPFEAG002 DSL IPTV DHCP
LIPS1300CICU001,Bundle-Ether5001.1621,LIPS1300CICU001_LIPFEAG002_DSL_DNAT
LIPS1300CICU001,Bundle-Ether5001.3997,LIPS1300CICU001_LIPFEAG002_VDSL_PVCONS
LIPS1300CICU001,Bundle-Ether5002.530,LIPS1300CICU001_LIPFEAG003_VDSL_DHCP
LIPS1300CICU001,Bundle-Ether5002.539,LIPS1300CICU001_LIPFEAG003_ADSL_VOLM
LIPS1300CICU001,Bundle-Ether5002.540,LIPS1300CICU001_LIPFEAG003_ADSL_CONS
LIPS1300CICU001,Bundle-Ether5002.550,LIPS1300CICU001_LIPFEAG003_DSL_CORP
LIPS1300CICU001,Bundle-Ether5002.1025,LIPFEAG003 DSL IPTV DHCP
LIPS1300CICU001,Bundle-Ether5002.1621,LIPS1300CICU001_LIPFEAG003_DSL_DNAT
LIPS1300CICU001,Bundle-Ether5002.3997,LIPS1300CICU001_LIPFEAG003_VDSL_PVCONS
LIPS1300CICU001,Bundle-Ether5003.530,LIPFEAG004 VDSL DHCP
LIPS1300CICU001,Bundle-Ether5003.539,LIPFEAG004 DSL Volume Based
LIPS1300CICU001,Bundle-Ether5003.540,LIPFEAG004 ADSL DHCP
LIPS1300CICU001,Bundle-Ether5003.550,LIPFEAG004 DSL PPPoE
LIPS1300CICU001,Bundle-Ether5003.1025,LIPFEAG004 DSL IPTV DHCP
LIPS1300CICU001,Bundle-Ether5003.1621,LIPFEAG004 DSL Public IP
LIPS1300CICU001,Bundle-Ether5003.3997,LIPFEAG004 VDSL Prepaid DHCP
LIPS1300CICU001,Bundle-Ether5004.530,LIPFEAG012 VDSL DHCP
LIPS1300CICU001,Bundle-Ether5004.539,LIPFEAG012 DSL Volume Based
LIPS1300CICU001,Bundle-Ether5004.540,LIPFEAG012 ADSL DHCP
LIPS1300CICU001,Bundle-Ether5004.550,LIPFEAG012 DSL PPPoE
LIPS1300CICU001,Bundle-Ether5004.1025,LIPFEAG012 DSL IPTV DHCP
LIPS1300CICU001,Bundle-Ether5004.1621,LIPFEAG012 DSL Public IP
LIPS1300CICU001,Bundle-Ether5004.3997,LIPFEAG012 VDSL Prepaid DHCP
LIPS1300CICU001,Bundle-Ether10001.1024,LIPHUOL001 FTTH RTP
LIPS1300CICU001,Bundle-Ether10001.1025,LIPHUOL001 FTTH Unicast
